"Concept Set ID","Name","Concept ID","Concept Code","Concept Name","Domain","Vocabulary","Standard Concept","Exclude","Descendants","Mapped"
"1","Source codes for chronic lower respiratory disease","44837134","491.1","Mucopurulent chronic bronchitis","Condition","ICD9CM","N","false","false","false"
"1","Source codes for chronic lower respiratory disease","44829010","491.2","Obstructive chronic bronchitis","Condition","ICD9CM","N","false","false","false"
"1","Source codes for chronic lower respiratory disease","44825474","491.22","Obstructive chronic bronchitis with acute bronchitis","Condition","ICD9CM","N","false","false","false"
"1","Source codes for chronic lower respiratory disease","44821986","491.21","Obstructive chronic bronchitis with (acute) exacerbation","Condition","ICD9CM","N","false","false","false"
"1","Source codes for chronic lower respiratory disease","44832422","491.20","Obstructive chronic bronchitis without exacerbation","Condition","ICD9CM","N","false","false","false"
"1","Source codes for chronic lower respiratory disease","1569489","J45.9","Other and unspecified asthma","Condition","ICD10CM","N","false","false","false"
"1","Source codes for chronic lower respiratory disease","45572171","J45.998","Other asthma","Condition","ICD10CM","N","false","false","false"
"1","Source codes for chronic lower respiratory disease","1569491","J45.99","Other asthma","Condition","ICD10CM","N","false","false","false"
"1","Source codes for chronic lower respiratory disease","44835980","491.8","Other chronic bronchitis","Condition","ICD9CM","N","false","false","false"
"1","Source codes for chronic lower respiratory disease","1569487","J44","Other chronic obstructive pulmonary disease","Condition","ICD10CM","N","false","false","false"
"1","Source codes for chronic lower respiratory disease","44826677","492.8","Other emphysema","Condition","ICD9CM","N","false","false","false"
"1","Source codes for chronic lower respiratory disease","35208021","J43.8","Other emphysema","Condition","ICD10CM","N","false","false","false"
"1","Source codes for chronic lower respiratory disease","44830115","493.8","Other forms of asthma","Condition","ICD9CM","N","false","false","false"
"1","Source codes for chronic lower respiratory disease","35208019","J43.1","Panlobular emphysema","Condition","ICD10CM","N","false","false","false"
"1","Source codes for chronic lower respiratory disease","45591559","J45.5","Severe persistent asthma","Condition","ICD10CM","N","false","false","false"
"1","Source codes for chronic lower respiratory disease","45567265","J45.50","Severe persistent asthma, uncomplicated","Condition","ICD10CM","N","false","false","false"
"1","Source codes for chronic lower respiratory disease","45567266","J45.51","Severe persistent asthma with (acute) exacerbation","Condition","ICD10CM","N","false","false","false"
"1","Source codes for chronic lower respiratory disease","45581860","J45.52","Severe persistent asthma with status asthmaticus","Condition","ICD10CM","N","false","false","false"
"1","Source codes for chronic lower respiratory disease","1569485","J41","Simple and mucopurulent chronic bronchitis","Condition","ICD10CM","N","false","false","false"
"1","Source codes for chronic lower respiratory disease","35208014","J41.0","Simple chronic bronchitis","Condition","ICD10CM","N","false","false","false"
"1","Source codes for chronic lower respiratory disease","44832421","491.0","Simple chronic bronchitis","Condition","ICD9CM","N","false","false","false"
"1","Source codes for chronic lower respiratory disease","35208018","J43.0","Unilateral pulmonary emphysema [MacLeod's syndrome]","Observation","ICD10CM","N","false","false","false"
"1","Source codes for chronic lower respiratory disease","1569490","J45.90","Unspecified asthma","Condition","ICD10CM","N","false","false","false"
"1","Source codes for chronic lower respiratory disease","45562457","J45.909","Unspecified asthma, uncomplicated","Condition","ICD10CM","N","false","false","false"
"1","Source codes for chronic lower respiratory disease","45601134","J45.901","Unspecified asthma with (acute) exacerbation","Condition","ICD10CM","N","false","false","false"
"1","Source codes for chronic lower respiratory disease","45543270","J45.902","Unspecified asthma with status asthmaticus","Condition","ICD10CM","N","false","false","false"
"1","Source codes for chronic lower respiratory disease","44830114","491.9","Unspecified chronic bronchitis","Condition","ICD9CM","N","false","false","false"
"1","Source codes for chronic lower respiratory disease","35208017","J42","Unspecified chronic bronchitis","Condition","ICD10CM","N","false","false","false"
"2","Source codes for respiratory disease","44829022","518.84","Acute and chronic respiratory failure","Condition","ICD9CM","N","false","false","false"
"2","Source codes for respiratory disease","35208101","J96.2","Acute and chronic respiratory failure","Condition","ICD10CM","N","false","false","false"
"2","Source codes for respiratory disease","45596290","J96.20","Acute and chronic respiratory failure, unspecified whether with hypoxia or hypercapnia","Condition","ICD10CM","N","false","false","false"
"2","Source codes for respiratory disease","45581868","J96.22","Acute and chronic respiratory failure with hypercapnia","Condition","ICD10CM","N","false","false","false"
"2","Source codes for respiratory disease","45543283","J96.21","Acute and chronic respiratory failure with hypoxia","Condition","ICD10CM","N","false","false","false"
"2","Source codes for respiratory disease","44834776","518.81","Acute respiratory failure","Condition","ICD9CM","N","false","false","false"
"2","Source codes for respiratory disease","35208099","J96.0","Acute respiratory failure","Condition","ICD10CM","N","false","false","false"
"2","Source codes for respiratory disease","45605906","J96.00","Acute respiratory failure, unspecified whether with hypoxia or hypercapnia","Condition","ICD10CM","N","false","false","false"
"2","Source codes for respiratory disease","45596289","J96.02","Acute respiratory failure with hypercapnia","Condition","ICD10CM","N","false","false","false"
"2","Source codes for respiratory disease","45567283","J96.01","Acute respiratory failure with hypoxia","Condition","ICD10CM","N","false","false","false"
"2","Source codes for respiratory disease","35207932","J12.0","Adenoviral pneumonia","Condition","ICD10CM","N","false","false","false"
"2","Source codes for respiratory disease","1569466","J15","Bacterial pneumonia, not elsewhere classified","Condition","ICD10CM","N","false","false","false"
"2","Source codes for respiratory disease","44821984","482.9","Bacterial pneumonia, unspecified","Condition","ICD9CM","N","false","false","false"
"2","Source codes for respiratory disease","44821985","485","Bronchopneumonia, organism unspecified","Condition","ICD9CM","N","false","false","false"
"2","Source codes for respiratory disease","35207952","J18.0","Bronchopneumonia, unspecified organism","Condition","ICD10CM","N","false","false","false"
"2","Source codes for respiratory disease","35207949","J16.0","Chlamydial pneumonia","Condition","ICD10CM","N","false","false","false"
"2","Source codes for respiratory disease","35208100","J96.1","Chronic respiratory failure","Condition","ICD10CM","N","false","false","false"
"2","Source codes for respiratory disease","44829021","518.83","Chronic respiratory failure","Condition","ICD9CM","N","false","false","false"
"2","Source codes for respiratory disease","45548131","J96.10","Chronic respiratory failure, unspecified whether with hypoxia or hypercapnia","Condition","ICD10CM","N","false","false","false"
"2","Source codes for respiratory disease","45572177","J96.12","Chronic respiratory failure with hypercapnia","Condition","ICD10CM","N","false","false","false"
"2","Source codes for respiratory disease","45538489","J96.11","Chronic respiratory failure with hypoxia","Condition","ICD10CM","N","false","false","false"
"2","Source codes for respiratory disease","35207935","J12.3","Human metapneumovirus pneumonia","Condition","ICD10CM","N","false","false","false"
"2","Source codes for respiratory disease","35207954","J18.2","Hypostatic pneumonia, unspecified organism","Condition","ICD10CM","N","false","false","false"
"2","Source codes for respiratory disease","44824284","487","Influenza","Condition","ICD9CM","N","false","false","false"
"2","Source codes for respiratory disease","44826675","488","Influenza due to certain identified influenza viruses","Condition","ICD9CM","N","false","false","false"
"2","Source codes for respiratory disease","44827820","488.1","Influenza due to identified 2009 H1N1 influenza virus","Condition","ICD9CM","N","false","false","false"
"2","Source codes for respiratory disease","44824285","488.19","Influenza due to identified 2009 H1N1 influenza virus with other manifestations","Condition","ICD9CM","N","false","false","false"
"2","Source codes for respiratory disease","44826676","488.12","Influenza due to identified 2009 H1N1 influenza virus with other respiratory manifestations","Condition","ICD9CM","N","false","false","false"
"2","Source codes for respiratory disease","44827821","488.11","Influenza due to identified 2009 H1N1 influenza virus with pneumonia","Condition","ICD9CM","N","false","false","false"
"2","Source codes for respiratory disease","44832420","488.0","Influenza due to identified avian influenza virus","Condition","ICD9CM","N","false","false","false"
"2","Source codes for respiratory disease","44837133","488.09","Influenza due to identified avian influenza virus with other manifestations","Condition","ICD9CM","N","false","false","false"
"2","Source codes for respiratory disease","44825472","488.02","Influenza due to identified avian influenza virus with other respiratory manifestations","Condition","ICD9CM","N","false","false","false"
"2","Source codes for respiratory disease","44819746","488.01","Influenza due to identified avian influenza virus with pneumonia","Condition","ICD9CM","N","false","false","false"
"2","Source codes for respiratory disease","44830113","488.89","Influenza due to identified novel influenza A virus with other manifestations","Condition","ICD9CM","N","false","false","false"
"2","Source codes for respiratory disease","44825473","488.82","Influenza due to identified novel influenza A virus with other respiratory manifestations","Condition","ICD9CM","N","false","false","false"
"2","Source codes for respiratory disease","44824286","488.81","Influenza due to identified novel influenza A virus with pneumonia","Condition","ICD9CM","N","false","false","false"
"2","Source codes for respiratory disease","45890944","488.8","Influenza due to novel influenza A","Condition","ICD9CM","N","false","false","false"
"2","Source codes for respiratory disease","45572160","J11.2","Influenza due to unidentified influenza virus with gastrointestinal manifestations","Condition","ICD10CM","N","false","false","false"
"2","Source codes for respiratory disease","45581845","J11.89","Influenza due to unidentified influenza virus with other manifestations","Condition","ICD10CM","N","false","false","false"
"2","Source codes for respiratory disease","8689","J11.1","Influenza due to unidentified influenza virus with other respiratory manifestations","Condition","ICD10CM","N","false","false","false"
"2","Source codes for respiratory disease","45538475","J11.83","Influenza due to unidentified influenza virus with otitis media","Condition","ICD10CM","N","false","false","false"
"2","Source codes for respiratory disease","45586661","J11.00","Influenza due to unidentified influenza virus with unspecified type of pneumonia","Condition","ICD10CM","N","false","false","false"
"2","Source codes for respiratory disease","44832419","487.8","Influenza with other manifestations","Condition","ICD9CM","N","false","false","false"
"2","Source codes for respiratory disease","44825471","487.1","Influenza with other respiratory manifestations","Condition","ICD9CM","N","false","false","false"
"2","Source codes for respiratory disease","44830112","487.0","Influenza with pneumonia","Condition","ICD9CM","N","false","false","false"
"2","Source codes for respiratory disease","35207953","J18.1","Lobar pneumonia, unspecified organism","Condition","ICD10CM","N","false","false","false"
"2","Source codes for respiratory disease","44835978","482.42","Methicillin resistant pneumonia due to Staphylococcus aureus","Condition","ICD9CM","N","false","false","false"
"2","Source codes for respiratory disease","44823143","482.41","Methicillin susceptible pneumonia due to Staphylococcus aureus","Condition","ICD9CM","N","false","false","false"
"2","Source codes for respiratory disease","44820885","482","Other bacterial pneumonia","Condition","ICD9CM","N","false","false","false"
"2","Source codes for respiratory disease","44819751","518.8","Other diseases of lung","Condition","ICD9CM","N","false","false","false"
"2","Source codes for respiratory disease","44819752","518.89","Other diseases of lung, not elsewhere classified","Condition","ICD9CM","N","false","false","false"
"2","Source codes for respiratory disease","35207955","J18.8","Other pneumonia, unspecified organism","Condition","ICD10CM","N","false","false","false"
"2","Source codes for respiratory disease","44820899","518.82","Other pulmonary insufficiency, not elsewhere classified","Condition","ICD9CM","N","false","false","false"
"2","Source codes for respiratory disease","44830894","011.8","Other specified pulmonary tuberculosis","Condition","ICD9CM","N","false","false","false"
"2","Source codes for respiratory disease","44836741","011.81","Other specified pulmonary tuberculosis, bacteriological or histological examination not done","Condition","ICD9CM","N","false","false","false"
"2","Source codes for respiratory disease","44836742","011.82","Other specified pulmonary tuberculosis, bacteriological or histological examination unknown (at present)","Condition","ICD9CM","N","false","false","false"
"2","Source codes for respiratory disease","44821641","011.83","Other specified pulmonary tuberculosis, tubercle bacilli found (in sputum) by microscopy","Condition","ICD9CM","N","false","false","false"
"2","Source codes for respiratory disease","44820525","011.85","Other specified pulmonary tuberculosis, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically","Condition","ICD9CM","N","false","false","false"
"2","Source codes for respiratory disease","44821642","011.86","Other specified pulmonary tuberculosis, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]","Condition","ICD9CM","N","false","false","false"
"2","Source codes for respiratory disease","44833188","011.84","Other specified pulmonary tuberculosis, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture","Condition","ICD9CM","N","false","false","false"
"2","Source codes for respiratory disease","44834396","011.80","Other specified pulmonary tuberculosis, unspecified","Condition","ICD9CM","N","false","false","false"
"2","Source codes for respiratory disease","44825468","482.49","Other Staphylococcus pneumonia","Condition","ICD9CM","N","false","false","false"
"2","Source codes for respiratory disease","45572161","J12.89","Other viral pneumonia","Condition","ICD10CM","N","false","false","false"
"2","Source codes for respiratory disease","35207936","J12.8","Other viral pneumonia","Condition","ICD10CM","N","false","false","false"
"2","Source codes for respiratory disease","35207934","J12.2","Parainfluenza virus pneumonia","Condition","ICD10CM","N","false","false","false"
"2","Source codes for respiratory disease","44825467","481","Pneumococcal pneumonia [Streptococcus pneumoniae pneumonia]","Condition","ICD9CM","N","false","false","false"
"2","Source codes for respiratory disease","44825466","480.0","Pneumonia due to adenovirus","Condition","ICD9CM","N","false","false","false"
"2","Source codes for respiratory disease","44832418","482.81","Pneumonia due to anaerobes","Condition","ICD9CM","N","false","false","false"
"2","Source codes for respiratory disease","44833609","483.1","Pneumonia due to chlamydia","Condition","ICD9CM","N","false","false","false"
"2","Source codes for respiratory disease","35207944","J15.5","Pneumonia due to Escherichia coli","Condition","ICD10CM","N","false","false","false"
"2","Source codes for respiratory disease","44825469","482.82","Pneumonia due to escherichia coli [E. coli]","Condition","ICD9CM","N","false","false","false"
"2","Source codes for respiratory disease","35207939","J14","Pneumonia due to Hemophilus influenzae","Condition","ICD10CM","N","false","false","false"
"2","Source codes for respiratory disease","44827819","482.2","Pneumonia due to Hemophilus influenzae [H. influenzae]","Condition","ICD9CM","N","false","false","false"
"2","Source codes for respiratory disease","44824281","482.0","Pneumonia due to Klebsiella pneumoniae","Condition","ICD9CM","N","false","false","false"
"2","Source codes for respiratory disease","35207940","J15.0","Pneumonia due to Klebsiella pneumoniae","Condition","ICD10CM","N","false","false","false"
"2","Source codes for respiratory disease","44819744","482.84","Pneumonia due to Legionnaires' disease","Condition","ICD9CM","N","false","false","false"
"2","Source codes for respiratory disease","45557620","J15.212","Pneumonia due to Methicillin resistant Staphylococcus aureus","Condition","ICD10CM","N","false","false","false"
"2","Source codes for respiratory disease","45533545","J15.211","Pneumonia due to Methicillin susceptible Staphylococcus aureus","Condition","ICD10CM","N","false","false","false"
"2","Source codes for respiratory disease","44833608","483.0","Pneumonia due to mycoplasma pneumoniae","Condition","ICD9CM","N","false","false","false"
"2","Source codes for respiratory disease","35207946","J15.7","Pneumonia due to Mycoplasma pneumoniae","Condition","ICD10CM","N","false","false","false"
"2","Source codes for respiratory disease","44835979","482.83","Pneumonia due to other gram-negative bacteria","Condition","ICD9CM","N","false","false","false"
"2","Source codes for respiratory disease","35207945","J15.6","Pneumonia due to other Gram-negative bacteria","Condition","ICD10CM","N","false","false","false"
"2","Source codes for respiratory disease","1569468","J16","Pneumonia due to other infectious organisms, not elsewhere classified","Condition","ICD10CM","N","false","false","false"
"2","Source codes for respiratory disease","44837132","482.8","Pneumonia due to other specified bacteria","Condition","ICD9CM","N","false","false","false"
"2","Source codes for respiratory disease","35207947","J15.8","Pneumonia due to other specified bacteria","Condition","ICD10CM","N","false","false","false"
"2","Source codes for respiratory disease","44834767","482.89","Pneumonia due to other specified bacteria","Condition","ICD9CM","N","false","false","false"
"2","Source codes for respiratory disease","35207950","J16.8","Pneumonia due to other specified infectious organisms","Condition","ICD10CM","N","false","false","false"
"2","Source codes for respiratory disease","44829007","483","Pneumonia due to other specified organism","Condition","ICD9CM","N","false","false","false"
"2","Source codes for respiratory disease","44819745","483.8","Pneumonia due to other specified organism","Condition","ICD9CM","N","false","false","false"
"2","Source codes for respiratory disease","45591550","J15.29","Pneumonia due to other staphylococcus","Condition","ICD10CM","N","false","false","false"
"2","Source codes for respiratory disease","35207943","J15.4","Pneumonia due to other streptococci","Condition","ICD10CM","N","false","false","false"
"2","Source codes for respiratory disease","44833607","482.39","Pneumonia due to other Streptococcus","Condition","ICD9CM","N","false","false","false"
"2","Source codes for respiratory disease","44829005","480.8","Pneumonia due to other virus not elsewhere classified","Condition","ICD9CM","N","false","false","false"
"2","Source codes for respiratory disease","44831276","480.2","Pneumonia due to parainfluenza virus","Condition","ICD9CM","N","false","false","false"
"2","Source codes for respiratory disease","44824282","482.1","Pneumonia due to Pseudomonas","Condition","ICD9CM","N","false","false","false"
"2","Source codes for respiratory disease","35207941","J15.1","Pneumonia due to Pseudomonas","Condition","ICD10CM","N","false","false","false"
"2","Source codes for respiratory disease","44835977","480.1","Pneumonia due to respiratory syncytial virus","Condition","ICD9CM","N","false","false","false"
"2","Source codes for respiratory disease","45567260","J12.81","Pneumonia due to SARS-associated coronavirus","Condition","ICD10CM","N","false","false","false"
"2","Source codes for respiratory disease","44826672","480.3","Pneumonia due to SARS-associated coronavirus","Condition","ICD9CM","N","false","false","false"
"2","Source codes for respiratory disease","1569467","J15.2","Pneumonia due to staphylococcus","Condition","ICD10CM","N","false","false","false"
"2","Source codes for respiratory disease","44834766","482.4","Pneumonia due to Staphylococcus","Condition","ICD9CM","N","false","false","false"
"2","Source codes for respiratory disease","45567261","J15.21","Pneumonia due to staphylococcus aureus","Condition","ICD10CM","N","false","false","false"
"2","Source codes for respiratory disease","45601122","J15.20","Pneumonia due to staphylococcus, unspecified","Condition","ICD10CM","N","false","false","false"
"2","Source codes for respiratory disease","44829006","482.40","Pneumonia due to Staphylococcus, unspecified","Condition","ICD9CM","N","false","false","false"
"2","Source codes for respiratory disease","44821983","482.3","Pneumonia due to Streptococcus","Condition","ICD9CM","N","false","false","false"
"2","Source codes for respiratory disease","44832417","482.31","Pneumonia due to Streptococcus, group A","Condition","ICD9CM","N","false","false","false"
"2","Source codes for respiratory disease","35207942","J15.3","Pneumonia due to streptococcus, group B","Condition","ICD10CM","N","false","false","false"
"2","Source codes for respiratory disease","44819743","482.32","Pneumonia due to Streptococcus, group B","Condition","ICD9CM","N","false","false","false"
"2","Source codes for respiratory disease","35207938","J13","Pneumonia due to Streptococcus pneumoniae","Condition","ICD10CM","N","false","false","false"
"2","Source codes for respiratory disease","44820886","482.30","Pneumonia due to Streptococcus, unspecified","Condition","ICD9CM","N","false","false","false"
"2","Source codes for respiratory disease","44826674","484.5","Pneumonia in anthrax","Condition","ICD9CM","N","false","false","false"
"2","Source codes for respiratory disease","44829008","484.6","Pneumonia in aspergillosis","Condition","ICD9CM","N","false","false","false"
"2","Source codes for respiratory disease","44834768","484.1","Pneumonia in cytomegalic inclusion disease","Condition","ICD9CM","N","false","false","false"
"2","Source codes for respiratory disease","35207951","J17","Pneumonia in diseases classified elsewhere","Condition","ICD10CM","N","false","false","false"
"2","Source codes for respiratory disease","44833610","484","Pneumonia in infectious diseases classified elsewhere","Condition","ICD9CM","N","false","false","false"
"2","Source codes for respiratory disease","44824283","484.8","Pneumonia in other infectious diseases classified elsewhere","Condition","ICD9CM","N","false","false","false"
"2","Source codes for respiratory disease","44825470","484.7","Pneumonia in other systemic mycoses","Condition","ICD9CM","N","false","false","false"
"2","Source codes for respiratory disease","44826673","484.3","Pneumonia in whooping cough","Condition","ICD9CM","N","false","false","false"
"2","Source codes for respiratory disease","44829009","486","Pneumonia, organism unspecified","Condition","ICD9CM","N","false","false","false"
"2","Source codes for respiratory disease","35207956","J18.9","Pneumonia, unspecified organism","Condition","ICD10CM","N","false","false","false"
"2","Source codes for respiratory disease","44828631","011","Pulmonary tuberculosis","Condition","ICD9CM","N","false","false","false"
"2","Source codes for respiratory disease","44827461","011.91","Pulmonary tuberculosis, unspecified, bacteriological or histological examination not done","Condition","ICD9CM","N","false","false","false"
"2","Source codes for respiratory disease","44836743","011.92","Pulmonary tuberculosis, unspecified, bacteriological or histological examination unknown (at present)","Condition","ICD9CM","N","false","false","false"
"2","Source codes for respiratory disease","44822785","011.93","Pulmonary tuberculosis, unspecified, tubercle bacilli found (in sputum) by microscopy","Condition","ICD9CM","N","false","false","false"
"2","Source codes for respiratory disease","44832043","011.95","Pulmonary tuberculosis, unspecified, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically","Condition","ICD9CM","N","false","false","false"
"2","Source codes for respiratory disease","44821643","011.96","Pulmonary tuberculosis, unspecified, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]","Condition","ICD9CM","N","false","false","false"
"2","Source codes for respiratory disease","44822786","011.94","Pulmonary tuberculosis, unspecified, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture","Condition","ICD9CM","N","false","false","false"
"2","Source codes for respiratory disease","44828637","011.90","Pulmonary tuberculosis, unspecified, unspecified","Condition","ICD9CM","N","false","false","false"
"2","Source codes for respiratory disease","1569515","J96","Respiratory failure, not elsewhere classified","Condition","ICD10CM","N","false","false","false"
"2","Source codes for respiratory disease","35208102","J96.9","Respiratory failure, unspecified","Condition","ICD10CM","N","false","false","false"
"2","Source codes for respiratory disease","45567284","J96.90","Respiratory failure, unspecified, unspecified whether with hypoxia or hypercapnia","Condition","ICD10CM","N","false","false","false"
"2","Source codes for respiratory disease","45533563","J96.92","Respiratory failure, unspecified with hypercapnia","Condition","ICD10CM","N","false","false","false"
"2","Source codes for respiratory disease","45605907","J96.91","Respiratory failure, unspecified with hypoxia","Condition","ICD10CM","N","false","false","false"
"2","Source codes for respiratory disease","35207933","J12.1","Respiratory syncytial virus pneumonia","Condition","ICD10CM","N","false","false","false"
