"Concept Set ID","Name","Concept ID","Concept Code","Concept Name","Domain","Vocabulary","Standard Concept","Exclude","Descendants","Mapped"
"20","uveitis","4102178","193504001","Iris and ciliary body degeneration","Condition","SNOMED","S","false","true","false"
"20","uveitis","440705","78778007","Adhesions of iris","Condition","SNOMED","S","false","true","false"
"20","uveitis","4285569","68633000","Pupillary disorder","Condition","SNOMED","S","false","true","false"
"20","uveitis","434029","398155003","Chronic anterior uveitis","Condition","SNOMED","S","false","true","false"
"20","uveitis","443538","404631002","Plateau iris syndrome","Condition","SNOMED","S","false","true","false"
"20","uveitis","4209224","441457006","Cyst","Condition","SNOMED","S","false","false","false"
"20","uveitis","434033","46627006","Chorioretinitis","Condition","SNOMED","S","false","true","false"
"20","uveitis","441289","193525001","Recession of chamber angle","Condition","SNOMED","S","false","true","false"
"20","uveitis","439014","75614007","Panuveitis","Condition","SNOMED","S","false","true","false"
"20","uveitis","436404","193507008","Chamber angle degenerative changes","Condition","SNOMED","S","false","true","false"
"20","uveitis","4162559","373667006","Posterior pole focal chorioretinitis","Condition","SNOMED","S","false","true","false"
"20","uveitis","4134422","128535002","Disorder of anterior segment of eye","Condition","SNOMED","S","false","false","false"
"21","pemphigus","135338","65172003","Pemphigus","Condition","SNOMED","S","false","true","false"
"22","renal disease","192359","42399005","Renal failure syndrome","Condition","SNOMED","S","false","true","false"
"22","renal disease","195861","236448000","Small kidney","Condition","SNOMED","S","false","true","false"
"22","renal disease","133810","19034001","Hyperparathyroidism due to renal insufficiency","Condition","SNOMED","S","false","true","false"
"22","renal disease","435308","19351000","Acute glomerulonephritis","Condition","SNOMED","S","false","true","false"
"22","renal disease","4140207","32916005","Nephrosclerosis","Condition","SNOMED","S","false","true","false"
"22","renal disease","197921","16726004","Renal osteodystrophy","Condition","SNOMED","S","false","true","false"
"22","renal disease","195314","52254009","Nephrotic syndrome","Condition","SNOMED","S","false","true","false"
"22","renal disease","45769862","79131000119100","Kidney lesion","Condition","SNOMED","S","false","false","false"
"22","renal disease","312358","20917003","Chronic glomerulonephritis","Condition","SNOMED","S","false","true","false"
"22","renal disease","196464","236392004","Rapidly progressive glomerulonephritis","Condition","SNOMED","S","false","true","false"
"22","renal disease","198124","90708001","Kidney disease","Condition","SNOMED","S","false","false","false"
"22","renal disease","438476","111395007","Nephrogenic diabetes insipidus","Condition","SNOMED","S","false","true","false"
"22","renal disease","46271022","709044004","Chronic kidney disease","Condition","SNOMED","S","false","true","false"
"22","renal disease","193519","197663003","Impaired renal function disorder","Condition","SNOMED","S","false","true","false"
"22","renal disease","196653","363518003","Malignant tumor of kidney","Condition","SNOMED","S","true","true","false"
"22","renal disease","201620","95570007","Kidney stone","Condition","SNOMED","S","true","true","false"
"23","transplant","42538119","739026008","Transplanted heart valve present","Condition","SNOMED","S","false","true","false"
"23","transplant","42537741","737294004","Transplant present","Condition","SNOMED","S","false","true","false"
"23","transplant","45757492","153351000119102","History of peripheral stem cell transplant","Observation","SNOMED","S","false","true","false"
"23","transplant","42539121","739027004","Transplanted skin present","Condition","SNOMED","S","false","true","false"
"23","transplant","44784296","698367001","History of transplantation of intestine","Observation","SNOMED","S","false","true","false"
"23","transplant","42537743","737298001","Transplanted bone present","Condition","SNOMED","S","false","true","false"
"23","transplant","44784292","698362007","History of transplantation of pancreas","Observation","SNOMED","S","false","true","false"
"24","sarcoidosis","438688","31541009","Sarcoidosis","Condition","SNOMED","S","false","true","false"
"24","sarcoidosis","4105005","193101001","Multiple cranial nerve palsies in sarcoidosis","Condition","SNOMED","S","false","true","false"
"24","sarcoidosis","45772123","352941000119102","Sarcoid iridocyclitis","Condition","SNOMED","S","false","true","false"
"25","cerebral edema","376690","2032001","Cerebral edema","Condition","SNOMED","S","false","false","false"
"26","rheumatoid arthritis","319825","23685000","Rheumatic heart disease","Condition","SNOMED","S","false","true","false"
"26","rheumatoid arthritis","74125","417373000","Inflammatory polyarthropathy","Condition","SNOMED","S","false","true","false"
"26","rheumatoid arthritis","4107913","193250002","Myopathy due to rheumatoid arthritis","Condition","SNOMED","S","false","true","false"
"26","rheumatoid arthritis","762446","36941000119103","Arthropathy of multiple joints","Condition","SNOMED","S","false","true","false"
"26","rheumatoid arthritis","4253901","410795001","Juvenile rheumatoid arthritis","Condition","SNOMED","S","false","true","false"
"26","rheumatoid arthritis","4102493","193180002","Polyneuropathy in rheumatoid arthritis","Condition","SNOMED","S","false","true","false"
"26","rheumatoid arthritis","4271003","400054000","Rheumatoid vasculitis","Condition","SNOMED","S","false","true","false"
"26","rheumatoid arthritis","256197","398726004","Rheumatoid lung disease","Condition","SNOMED","S","false","true","false"
"26","rheumatoid arthritis","80809","69896004","Rheumatoid arthritis","Condition","SNOMED","S","false","true","false"
"26","rheumatoid arthritis","72994","84801008","Jaccoud's syndrome","Condition","SNOMED","S","false","true","false"
"26","rheumatoid arthritis","319825","23685000","Rheumatic heart disease","Condition","SNOMED","S","true","true","false"
"26","rheumatoid arthritis","4253901","410795001","Juvenile rheumatoid arthritis","Condition","SNOMED","S","true","true","false"
"26","rheumatoid arthritis","4132810","410797009","Juvenile seronegative polyarthritis","Condition","SNOMED","S","true","true","false"
"27","thrombocytopenia and purpura","437241","267532001","Qualitative platelet disorder","Condition","SNOMED","S","false","false","false"
"27","thrombocytopenia and purpura","4101602","191306005","Immunoglobulin A vasculitis","Condition","SNOMED","S","false","true","false"
"27","thrombocytopenia and purpura","441259","234493006","Non-thrombocytopenic purpura","Condition","SNOMED","S","false","true","false"
"27","thrombocytopenia and purpura","432870","302215000","Thrombocytopenic disorder","Condition","SNOMED","S","false","true","false"
"28","anemia","432868","80141007","Hemoglobinopathy","Condition","SNOMED","S","false","false","false"
"28","anemia","25518","16402000","Sickle cell trait","Condition","SNOMED","S","false","true","false"
"28","anemia","197253","111407006","Hemolytic uremic syndrome","Condition","SNOMED","S","false","true","false"
"28","anemia","4120455","234392002","Hemoglobin E/beta thalassemia disease","Condition","SNOMED","S","false","true","false"
"28","anemia","4213628","417357006","Sickling disorder due to hemoglobin S","Condition","SNOMED","S","false","true","false"
"28","anemia","30978","40108008","Thalassemia","Condition","SNOMED","S","false","true","false"
"28","anemia","444238","111577008","Anemia due to enzyme deficiency","Condition","SNOMED","S","false","true","false"
"28","anemia","28396","38911009","Hereditary hemolytic anemia","Condition","SNOMED","S","false","true","false"
"28","anemia","440979","4854004","Acquired hemolytic anemia","Condition","SNOMED","S","false","true","false"
"28","anemia","4024671","1963002","Paroxysmal nocturnal hemoglobinuria","Condition","SNOMED","S","false","true","false"
"28","anemia","441406","414025005","Disorder of fetus or newborn","Condition","SNOMED","S","true","true","false"
"29","Crohns disease","443406","359804008","Eosinophilic gastroenteritis","Condition","SNOMED","S","false","true","false"
"29","Crohns disease","81064","13025001","Pseudopolyposis of colon","Condition","SNOMED","S","false","true","false"
"29","Crohns disease","46269863","1085431000119101","Rectal hemorrhage due to inflammatory polyps of colon","Condition","SNOMED","S","false","true","false"
"29","Crohns disease","46269862","1085421000119104","Intestinal obstruction due to colonic inflammatory polyps","Condition","SNOMED","S","false","true","false"
"29","Crohns disease","4341633","235746007","Indeterminate colitis","Condition","SNOMED","S","false","true","false"
"29","Crohns disease","46269846","1085211000119105","Intestinal obstruction due to chronic ulcerative proctitis","Condition","SNOMED","S","false","true","false"
"29","Crohns disease","192674","266451002","Allergic gastroenteritis and colitis","Condition","SNOMED","S","false","true","false"
"29","Crohns disease","4000167","19311003","Collagenous colitis","Condition","SNOMED","S","false","true","false"
"29","Crohns disease","46274082","1092871000119107","Intestinal obstruction due to ulcerative colitis","Condition","SNOMED","S","false","true","false"
"29","Crohns disease","46269847","1085221000119103","Rectal hemorrhage due to chronic ulcerative proctitis","Condition","SNOMED","S","false","true","false"
"29","Crohns disease","46269952","1092861000119101","Fistula of intestine due to ulcerative colitis","Condition","SNOMED","S","false","true","false"
"29","Crohns disease","46273478","1092881000119105","Rectal hemorrhage due to ulcerative colitis","Condition","SNOMED","S","false","true","false"
"29","Crohns disease","46269889","1085911000119103","Complication due to Crohn's disease","Condition","SNOMED","S","false","true","false"
"29","Crohns disease","46269860","1085401000119108","Complication due to colonic inflammatory polyps","Condition","SNOMED","S","false","true","false"
"29","Crohns disease","46269861","1085411000119106","Fistula of intestine due to inflammatory polyps of colon","Condition","SNOMED","S","false","true","false"
"29","Crohns disease","81893","64766004","Ulcerative colitis","Condition","SNOMED","S","false","true","false"
"29","Crohns disease","46269844","1085201000119107","Fistula of intestine due to chronic ulcerative proctitis","Condition","SNOMED","S","false","true","false"
